"Step","13-x2ct-20250607_010214 - val_auc","13-x2ct-20250607_010214 - val_auc__MIN","13-x2ct-20250607_010214 - val_auc__MAX","30-x2ct-20250605_051616 - val_auc","30-x2ct-20250605_051616 - val_auc__MIN","30-x2ct-20250605_051616 - val_auc__MAX","29-x2ct-20250605_050310 - val_auc","29-x2ct-20250605_050310 - val_auc__MIN","29-x2ct-20250605_050310 - val_auc__MAX","28-x2ct-20250605_050152 - val_auc","28-x2ct-20250605_050152 - val_auc__MIN","28-x2ct-20250605_050152 - val_auc__MAX","26-x2ct-20250605_050026 - val_auc","26-x2ct-20250605_050026 - val_auc__MIN","26-x2ct-20250605_050026 - val_auc__MAX","27-x2ct-20250605_045920 - val_auc","27-x2ct-20250605_045920 - val_auc__MIN","27-x2ct-20250605_045920 - val_auc__MAX","25-x2ct-20250605_042726 - val_auc","25-x2ct-20250605_042726 - val_auc__MIN","25-x2ct-20250605_042726 - val_auc__MAX","24-x2ct-20250605_042150 - val_auc","24-x2ct-20250605_042150 - val_auc__MIN","24-x2ct-20250605_042150 - val_auc__MAX","23-x2ct-20250605_040620 - val_auc","23-x2ct-20250605_040620 - val_auc__MIN","23-x2ct-20250605_040620 - val_auc__MAX","22-x2ct-20250605_032711 - val_auc","22-x2ct-20250605_032711 - val_auc__MIN","22-x2ct-20250605_032711 - val_auc__MAX","21-x2ct-20250605_031244 - val_auc","21-x2ct-20250605_031244 - val_auc__MIN","21-x2ct-20250605_031244 - val_auc__MAX","20-x2ct-20250605_030844 - val_auc","20-x2ct-20250605_030844 - val_auc__MIN","20-x2ct-20250605_030844 - val_auc__MAX","19-x2ct-20250605_023333 - val_auc","19-x2ct-20250605_023333 - val_auc__MIN","19-x2ct-20250605_023333 - val_auc__MAX","18-x2ct-20250605_022611 - val_auc","18-x2ct-20250605_022611 - val_auc__MIN","18-x2ct-20250605_022611 - val_auc__MAX","16-x2ct-20250605_021715 - val_auc","16-x2ct-20250605_021715 - val_auc__MIN","16-x2ct-20250605_021715 - val_auc__MAX","17-x2ct-20250605_021715 - val_auc","17-x2ct-20250605_021715 - val_auc__MIN","17-x2ct-20250605_021715 - val_auc__MAX","15-x2ct-20250605_014356 - val_auc","15-x2ct-20250605_014356 - val_auc__MIN","15-x2ct-20250605_014356 - val_auc__MAX","14-x2ct-20250605_013513 - val_auc","14-x2ct-20250605_013513 - val_auc__MIN","14-x2ct-20250605_013513 - val_auc__MAX","12-x2ct-20250605_013414 - val_auc","12-x2ct-20250605_013414 - val_auc__MIN","12-x2ct-20250605_013414 - val_auc__MAX","11-x2ct-20250605_002211 - val_auc","11-x2ct-20250605_002211 - val_auc__MIN","11-x2ct-20250605_002211 - val_auc__MAX","10-x2ct-20250605_001405 - val_auc","10-x2ct-20250605_001405 - val_auc__MIN","10-x2ct-20250605_001405 - val_auc__MAX","9-x2ct-20250604_235138 - val_auc","9-x2ct-20250604_235138 - val_auc__MIN","9-x2ct-20250604_235138 - val_auc__MAX","8-x2ct-20250604_233322 - val_auc","8-x2ct-20250604_233322 - val_auc__MIN","8-x2ct-20250604_233322 - val_auc__MAX","7-x2ct-20250604_230121 - val_auc","7-x2ct-20250604_230121 - val_auc__MIN","7-x2ct-20250604_230121 - val_auc__MAX","6-x2ct-20250604_223606 - val_auc","6-x2ct-20250604_223606 - val_auc__MIN","6-x2ct-20250604_223606 - val_auc__MAX","5-x2ct-20250604_222605 - val_auc","5-x2ct-20250604_222605 - val_auc__MIN","5-x2ct-20250604_222605 - val_auc__MAX","3-x2ct-20250604_215732 - val_auc","3-x2ct-20250604_215732 - val_auc__MIN","3-x2ct-20250604_215732 - val_auc__MAX","4-x2ct-20250604_215658 - val_auc","4-x2ct-20250604_215658 - val_auc__MIN","4-x2ct-20250604_215658 - val_auc__MAX","2-x2ct-20250604_215106 - val_auc","2-x2ct-20250604_215106 - val_auc__MIN","2-x2ct-20250604_215106 - val_auc__MAX","1-x2ct-20250604_214206 - val_auc","1-x2ct-20250604_214206 - val_auc__MIN","1-x2ct-20250604_214206 - val_auc__MAX"
"21","0.7741204690831557","0.7741204690831557","0.7741204690831557","0.7634594882729211","0.7634594882729211","0.7634594882729211","0.8370202558635393","0.8370202558635393","0.8370202558635393","0.8552771855010662","0.8552771855010662","0.8552771855010662","0.8508795309168443","0.8508795309168443","0.8508795309168443","0.8251599147121536","0.8251599147121536","0.8251599147121536","0.8347547974413646","0.8347547974413646","0.8347547974413646","0.837819829424307","0.837819829424307","0.837819829424307","0.8899253731343283","0.8899253731343283","0.8899253731343283","0.8564765458422176","0.8564765458422176","0.8564765458422176","0.8836620469083156","0.8836620469083156","0.8836620469083156","0.8496801705756929","0.8496801705756929","0.8496801705756929","0.8648720682302773","0.8648720682302773","0.8648720682302773","0.867004264392324","0.867004264392324","0.867004264392324","0.863272921108742","0.863272921108742","0.863272921108742","0.8468816631130064","0.8468816631130064","0.8468816631130064","0.8546108742004265","0.8546108742004265","0.8546108742004265","0.861273987206823","0.861273987206823","0.861273987206823","0.8648720682302772","0.8648720682302772","0.8648720682302772","0.8496801705756929","0.8496801705756929","0.8496801705756929","0.8423507462686567","0.8423507462686567","0.8423507462686567","0.8714019189765458","0.8714019189765458","0.8714019189765458","0.8422174840085288","0.8422174840085288","0.8422174840085288","0.8348214285714285","0.8348214285714285","0.8348214285714285","0.8474813432835822","0.8474813432835822","0.8474813432835822","0.8581423240938166","0.8581423240938166","0.8581423240938166","0.8683368869936036","0.8683368869936036","0.8683368869936036","0.8664712153518124","0.8664712153518124","0.8664712153518124","0.8781982942430705","0.8781982942430705","0.8781982942430705","0.8526119402985075","0.8526119402985075","0.8526119402985075"
"22","0.7061567164179106","0.7061567164179106","0.7061567164179106","0.8408848614072495","0.8408848614072495","0.8408848614072495","0.8480810234541578","0.8480810234541578","0.8480810234541578","0.8510794243070362","0.8510794243070362","0.8510794243070362","0.8586087420042643","0.8586087420042643","0.8586087420042643","0.8366871002132196","0.8366871002132196","0.8366871002132196","0.8408848614072495","0.8408848614072495","0.8408848614072495","0.8486140724946696","0.8486140724946696","0.8486140724946696","0.8680703624733476","0.8680703624733476","0.8680703624733476","0.8186300639658848","0.8186300639658848","0.8186300639658848","0.8843283582089553","0.8843283582089553","0.8843283582089553","0.8503464818763327","0.8503464818763327","0.8503464818763327","0.8696695095948828","0.8696695095948828","0.8696695095948828","0.8564765458422176","0.8564765458422176","0.8564765458422176","0.8602078891257995","0.8602078891257995","0.8602078891257995","0.8602078891257995","0.8602078891257995","0.8602078891257995","","","","0.8529450959488274","0.8529450959488274","0.8529450959488274","0.8267590618336887","0.8267590618336887","0.8267590618336887","0.8498134328358209","0.8498134328358209","0.8498134328358209","0.849680170575693","0.849680170575693","0.849680170575693","0.8761993603411514","0.8761993603411514","0.8761993603411514","0.8366204690831557","0.8366204690831557","0.8366204690831557","0.8216950959488273","0.8216950959488273","0.8216950959488273","0.843883262260128","0.843883262260128","0.843883262260128","0.8724680170575693","0.8724680170575693","0.8724680170575693","0.8611407249466952","0.8611407249466952","0.8611407249466952","0.8819296375266524","0.8819296375266524","0.8819296375266524","0.8804637526652451","0.8804637526652451","0.8804637526652451","0.8428837953091685","0.8428837953091685","0.8428837953091685"
"23","0.8488805970149254","0.8488805970149254","0.8488805970149254","0.8448827292110874","0.8448827292110874","0.8448827292110874","0.8410847547974414","0.8410847547974414","0.8410847547974414","0.8486140724946695","0.8486140724946695","0.8486140724946695","0.8528784648187633","0.8528784648187633","0.8528784648187633","0.8137659914712153","0.8137659914712153","0.8137659914712153","0.8411513859275054","0.8411513859275054","0.8411513859275054","0.8523454157782515","0.8523454157782515","0.8523454157782515","0.8678038379530916","0.8678038379530916","0.8678038379530916","0.8422174840085288","0.8422174840085288","0.8422174840085288","0.8791311300639659","0.8791311300639659","0.8791311300639659","0.8506130063965885","0.8506130063965885","0.8506130063965885","0.882862473347548","0.882862473347548","0.882862473347548","0.8676705756929637","0.8676705756929637","0.8676705756929637","0.8618070362473347","0.8618070362473347","0.8618070362473347","0.8690031982942431","0.8690031982942431","0.8690031982942431","","","","0.7983742004264393","0.7983742004264393","0.7983742004264393","0.8606076759061834","0.8606076759061834","0.8606076759061834","0.8514125799573561","0.8514125799573561","0.8514125799573561","0.8251599147121534","0.8251599147121534","0.8251599147121534","0.8765991471215352","0.8765991471215352","0.8765991471215352","0.843550106609808","0.843550106609808","0.843550106609808","0.8280916844349682","0.8280916844349682","0.8280916844349682","0.8576759061833689","0.8576759061833689","0.8576759061833689","0.8464818763326226","0.8464818763326226","0.8464818763326226","0.845682302771855","0.845682302771855","0.845682302771855","0.876998933901919","0.876998933901919","0.876998933901919","0.8751332622601279","0.8751332622601279","0.8751332622601279","0.8694029850746268","0.8694029850746268","0.8694029850746268"
"24","0.7966417910447762","0.7966417910447762","0.7966417910447762","0.8792643923240938","0.8792643923240938","0.8792643923240938","0.8478144989339019","0.8478144989339019","0.8478144989339019","0.8335554371002133","0.8335554371002133","0.8335554371002133","0.8664712153518124","0.8664712153518124","0.8664712153518124","0.8360874200426439","0.8360874200426439","0.8360874200426439","0.8179637526652451","0.8179637526652451","0.8179637526652451","0.8592750533049041","0.8592750533049041","0.8592750533049041","0.8631396588486141","0.8631396588486141","0.8631396588486141","0.8387526652452025","0.8387526652452025","0.8387526652452025","0.8803304904051173","0.8803304904051173","0.8803304904051173","0.8462153518123667","0.8462153518123667","0.8462153518123667","0.8809968017057569","0.8809968017057569","0.8809968017057569","0.874866737739872","0.874866737739872","0.874866737739872","0.8643390191897654","0.8643390191897654","0.8643390191897654","0.8644722814498934","0.8644722814498934","0.8644722814498934","","","","0.8296242004264393","0.8296242004264393","0.8296242004264393","0.8574760127931771","0.8574760127931771","0.8574760127931771","0.8530117270788912","0.8530117270788912","0.8530117270788912","0.8200959488272921","0.8200959488272921","0.8200959488272921","0.8764658848614072","0.8764658848614072","0.8764658848614072","0.8420842217484008","0.8420842217484008","0.8420842217484008","","","","0.8274253731343284","0.8274253731343284","0.8274253731343284","0.8422174840085288","0.8422174840085288","0.8422174840085288","0.838086353944563","0.838086353944563","0.838086353944563","0.867137526652452","0.867137526652452","0.867137526652452","0.8789978678038378","0.8789978678038378","0.8789978678038378","0.8638726012793176","0.8638726012793176","0.8638726012793176"
"25","0.820495735607676","0.820495735607676","0.820495735607676","0.8588752665245203","0.8588752665245203","0.8588752665245203","0.8571428571428571","0.8571428571428571","0.8571428571428571","0.8387526652452026","0.8387526652452026","0.8387526652452026","0.8519456289978679","0.8519456289978679","0.8519456289978679","0.8358208955223881","0.8358208955223881","0.8358208955223881","0.824227078891258","0.824227078891258","0.824227078891258","0.8627398720682302","0.8627398720682302","0.8627398720682302","0.8679371002132196","0.8679371002132196","0.8679371002132196","0.8320895522388059","0.8320895522388059","0.8320895522388059","0.8783315565031984","0.8783315565031984","0.8783315565031984","0.8482142857142856","0.8482142857142856","0.8482142857142856","0.8784648187633262","0.8784648187633262","0.8784648187633262","0.8696695095948828","0.8696695095948828","0.8696695095948828","0.8595415778251599","0.8595415778251599","0.8595415778251599","0.8662046908315565","0.8662046908315565","0.8662046908315565","","","","0.8368869936034115","0.8368869936034115","0.8368869936034115","0.8414179104477613","0.8414179104477613","0.8414179104477613","0.8567430703624734","0.8567430703624734","0.8567430703624734","0.8216950959488273","0.8216950959488273","0.8216950959488273","0.8767324093816631","0.8767324093816631","0.8767324093816631","0.833955223880597","0.833955223880597","0.833955223880597","","","","0.843550106609808","0.843550106609808","0.843550106609808","0.8702025586353945","0.8702025586353945","0.8702025586353945","0.8335554371002132","0.8335554371002132","0.8335554371002132","0.8873933901918978","0.8873933901918978","0.8873933901918978","0.8735341151385927","0.8735341151385927","0.8735341151385927","0.8668710021321961","0.8668710021321961","0.8668710021321961"
"26","0.8222281449893389","0.8222281449893389","0.8222281449893389","0.8503464818763325","0.8503464818763325","0.8503464818763325","0.8614072494669509","0.8614072494669509","0.8614072494669509","0.8424840085287846","0.8424840085287846","0.8424840085287846","0.8531449893390192","0.8531449893390192","0.8531449893390192","","","","0.8290245202558635","0.8290245202558635","0.8290245202558635","0.8522121535181237","0.8522121535181237","0.8522121535181237","0.8837953091684435","0.8837953091684435","0.8837953091684435","0.8343550106609807","0.8343550106609807","0.8343550106609807","0.8761993603411514","0.8761993603411514","0.8761993603411514","0.8470149253731344","0.8470149253731344","0.8470149253731344","0.8730010660980809","0.8730010660980809","0.8730010660980809","0.8682036247334756","0.8682036247334756","0.8682036247334756","0.8706023454157783","0.8706023454157783","0.8706023454157783","0.8622068230277186","0.8622068230277186","0.8622068230277186","","","","0.8362873134328359","0.8362873134328359","0.8362873134328359","0.8326226012793176","0.8326226012793176","0.8326226012793176","0.8511460554371001","0.8511460554371001","0.8511460554371001","0.8760660980810234","0.8760660980810234","0.8760660980810234","","","","0.8387526652452025","0.8387526652452025","0.8387526652452025","","","","0.8501465884861408","0.8501465884861408","0.8501465884861408","0.8600746268656716","0.8600746268656716","0.8600746268656716","0.8272921108742004","0.8272921108742004","0.8272921108742004","0.8327558635394455","0.8327558635394455","0.8327558635394455","0.8739339019189766","0.8739339019189766","0.8739339019189766","0.8674040511727079","0.8674040511727079","0.8674040511727079"
"27","0.8239605543710021","0.8239605543710021","0.8239605543710021","0.8458155650319829","0.8458155650319829","0.8458155650319829","0.867070895522388","0.867070895522388","0.867070895522388","0.8440831556503198","0.8440831556503198","0.8440831556503198","0.8302238805970149","0.8302238805970149","0.8302238805970149","","","","0.8250266524520257","0.8250266524520257","0.8250266524520257","0.8659381663113006","0.8659381663113006","0.8659381663113006","0.8651385927505332","0.8651385927505332","0.8651385927505332","","","","0.8779317697228145","0.8779317697228145","0.8779317697228145","0.8499466950959489","0.8499466950959489","0.8499466950959489","0.8831289978678039","0.8831289978678039","0.8831289978678039","","","","0.8730010660980809","0.8730010660980809","0.8730010660980809","0.8715351812366737","0.8715351812366737","0.8715351812366737","","","","0.8494136460554371","0.8494136460554371","0.8494136460554371","0.8627398720682302","0.8627398720682302","0.8627398720682302","0.8540778251599147","0.8540778251599147","0.8540778251599147","0.861407249466951","0.861407249466951","0.861407249466951","","","","0.838219616204691","0.838219616204691","0.838219616204691","","","","0.8228278251599146","0.8228278251599146","0.8228278251599146","0.851679104477612","0.851679104477612","0.851679104477612","0.8708688699360342","0.8708688699360342","0.8708688699360342","0.8351545842217484","0.8351545842217484","0.8351545842217484","0.8783315565031983","0.8783315565031983","0.8783315565031983","0.8655383795309168","0.8655383795309168","0.8655383795309168"
"28","0.8523454157782516","0.8523454157782516","0.8523454157782516","0.8548773987206824","0.8548773987206824","0.8548773987206824","0.8538113006396589","0.8538113006396589","0.8538113006396589","0.8454157782515991","0.8454157782515991","0.8454157782515991","0.8630063965884861","0.8630063965884861","0.8630063965884861","","","","0.8227611940298507","0.8227611940298507","0.8227611940298507","0.863272921108742","0.863272921108742","0.863272921108742","0.8844616204690832","0.8844616204690832","0.8844616204690832","","","","0.8800639658848614","0.8800639658848614","0.8800639658848614","0.8478144989339018","0.8478144989339018","0.8478144989339018","0.8711353944562898","0.8711353944562898","0.8711353944562898","","","","0.8691364605543711","0.8691364605543711","0.8691364605543711","0.8678038379530917","0.8678038379530917","0.8678038379530917","","","","0.8590085287846482","0.8590085287846482","0.8590085287846482","0.8580756929637526","0.8580756929637526","0.8580756929637526","0.8582089552238806","0.8582089552238806","0.8582089552238806","0.8568763326226013","0.8568763326226013","0.8568763326226013","","","","0.8370202558635395","0.8370202558635395","0.8370202558635395","","","","0.794776119402985","0.794776119402985","0.794776119402985","0.8566098081023454","0.8566098081023454","0.8566098081023454","0.8554104477611939","0.8554104477611939","0.8554104477611939","0.8759328358208954","0.8759328358208954","0.8759328358208954","0.8776652452025587","0.8776652452025587","0.8776652452025587","0.8582089552238805","0.8582089552238805","0.8582089552238805"
"29","0.8094349680170576","0.8094349680170576","0.8094349680170576","","","","0.8606076759061834","0.8606076759061834","0.8606076759061834","","","","0.8666044776119403","0.8666044776119403","0.8666044776119403","","","","","","","0.8580756929637526","0.8580756929637526","0.8580756929637526","0.8883262260127932","0.8883262260127932","0.8883262260127932","","","","0.8785980810234542","0.8785980810234542","0.8785980810234542","0.8462153518123667","0.8462153518123667","0.8462153518123667","0.875","0.875","0.875","","","","0.8698027718550105","0.8698027718550105","0.8698027718550105","0.8650053304904052","0.8650053304904052","0.8650053304904052","","","","0.8515458422174841","0.8515458422174841","0.8515458422174841","0.8474147121535182","0.8474147121535182","0.8474147121535182","0.8575426439232411","0.8575426439232411","0.8575426439232411","0.857542643923241","0.857542643923241","0.857542643923241","","","","0.8367537313432837","0.8367537313432837","0.8367537313432837","","","","0.8627398720682303","0.8627398720682303","0.8627398720682303","0.8415511727078892","0.8415511727078892","0.8415511727078892","0.8440831556503198","0.8440831556503198","0.8440831556503198","0.888592750533049","0.888592750533049","0.888592750533049","0.8779317697228145","0.8779317697228145","0.8779317697228145","","",""
"30","0.7595948827292112","0.7595948827292112","0.7595948827292112","","","","0.8507462686567164","0.8507462686567164","0.8507462686567164","","","","0.8584754797441365","0.8584754797441365","0.8584754797441365","","","","","","","0.8550106609808104","0.8550106609808104","0.8550106609808104","0.8789978678038379","0.8789978678038379","0.8789978678038379","","","","0.8768656716417911","0.8768656716417911","0.8768656716417911","0.8486140724946696","0.8486140724946696","0.8486140724946696","0.8791311300639658","0.8791311300639658","0.8791311300639658","","","","0.873001066098081","0.873001066098081","0.873001066098081","0.8666044776119403","0.8666044776119403","0.8666044776119403","","","","0.8448827292110874","0.8448827292110874","0.8448827292110874","0.8447494669509595","0.8447494669509595","0.8447494669509595","0.8578091684434968","0.8578091684434968","0.8578091684434968","0.8306236673773986","0.8306236673773986","0.8306236673773986","","","","0.8355543710021321","0.8355543710021321","0.8355543710021321","","","","0.8619402985074627","0.8619402985074627","0.8619402985074627","0.8525453091684435","0.8525453091684435","0.8525453091684435","0.8362206823027718","0.8362206823027718","0.8362206823027718","0.8756663113006397","0.8756663113006397","0.8756663113006397","0.8772654584221748","0.8772654584221748","0.8772654584221748","","",""
"31","0.7699893390191896","0.7699893390191896","0.7699893390191896","","","","0.8526119402985075","0.8526119402985075","0.8526119402985075","","","","0.8635394456289979","0.8635394456289979","0.8635394456289979","","","","","","","0.8607409381663114","0.8607409381663114","0.8607409381663114","0.8780650319829425","0.8780650319829425","0.8780650319829425","","","","","","","0.8472814498933903","0.8472814498933903","0.8472814498933903","0.8763326226012792","0.8763326226012792","0.8763326226012792","","","","0.8671375266524519","0.8671375266524519","0.8671375266524519","0.8644722814498935","0.8644722814498935","0.8644722814498935","","","","0.8439498933901919","0.8439498933901919","0.8439498933901919","0.8423507462686567","0.8423507462686567","0.8423507462686567","0.85567697228145","0.85567697228145","0.85567697228145","0.8246268656716417","0.8246268656716417","0.8246268656716417","","","","0.8346215351812367","0.8346215351812367","0.8346215351812367","","","","0.8214285714285715","0.8214285714285715","0.8214285714285715","0.8768656716417911","0.8768656716417911","0.8768656716417911","0.8396855010660981","0.8396855010660981","0.8396855010660981","0.875133262260128","0.875133262260128","0.875133262260128","0.8764658848614072","0.8764658848614072","0.8764658848614072","","",""
"32","0.8056369936034116","0.8056369936034116","0.8056369936034116","","","","0.8566764392324093","0.8566764392324093","0.8566764392324093","","","","0.8618070362473348","0.8618070362473348","0.8618070362473348","","","","","","","0.8487473347547975","0.8487473347547975","0.8487473347547975","","","","","","","","","","","","","0.876998933901919","0.876998933901919","0.876998933901919","","","","0.8698027718550106","0.8698027718550106","0.8698027718550106","0.8664712153518124","0.8664712153518124","0.8664712153518124","","","","0.8515458422174841","0.8515458422174841","0.8515458422174841","0.8426172707889126","0.8426172707889126","0.8426172707889126","","","","0.8454157782515992","0.8454157782515992","0.8454157782515992","","","","0.8328891257995735","0.8328891257995735","0.8328891257995735","","","","0.6752398720682303","0.6752398720682303","0.6752398720682303","0.8630063965884862","0.8630063965884862","0.8630063965884862","","","","0.8771321961620469","0.8771321961620469","0.8771321961620469","","","","","",""
"33","0.7954424307036247","0.7954424307036247","0.7954424307036247","","","","0.8554770788912579","0.8554770788912579","0.8554770788912579","","","","0.8571428571428571","0.8571428571428571","0.8571428571428571","","","","","","","0.851279317697228","0.851279317697228","0.851279317697228","","","","","","","","","","","","","0.8755330490405118","0.8755330490405118","0.8755330490405118","","","","0.8767324093816631","0.8767324093816631","0.8767324093816631","0.8570095948827293","0.8570095948827293","0.8570095948827293","","","","0.8356876332622601","0.8356876332622601","0.8356876332622601","0.8446162046908315","0.8446162046908315","0.8446162046908315","","","","0.8783315565031983","0.8783315565031983","0.8783315565031983","","","","0.8327558635394456","0.8327558635394456","0.8327558635394456","","","","0.8434168443496802","0.8434168443496802","0.8434168443496802","0.8607409381663114","0.8607409381663114","0.8607409381663114","","","","0.869003198294243","0.869003198294243","0.869003198294243","","","","","",""
"34","0.8246934968017057","0.8246934968017057","0.8246934968017057","","","","0.8542777185501067","0.8542777185501067","0.8542777185501067","","","","","","","","","","","","","0.8540778251599147","0.8540778251599147","0.8540778251599147","","","","","","","","","","","","","","","","","","","0.8663379530916844","0.8663379530916844","0.8663379530916844","0.8623400852878464","0.8623400852878464","0.8623400852878464","","","","0.8367537313432836","0.8367537313432836","0.8367537313432836","0.8488805970149255","0.8488805970149255","0.8488805970149255","","","","0.857675906183369","0.857675906183369","0.857675906183369","","","","","","","","","","0.8179637526652452","0.8179637526652452","0.8179637526652452","0.8734008528784647","0.8734008528784647","0.8734008528784647","","","","0.8667377398720681","0.8667377398720681","0.8667377398720681","","","","","",""
"35","0.8129664179104479","0.8129664179104479","0.8129664179104479","","","","0.8530783582089552","0.8530783582089552","0.8530783582089552","","","","","","","","","","","","","0.8556769722814499","0.8556769722814499","0.8556769722814499","","","","","","","","","","","","","","","","","","","0.8780650319829425","0.8780650319829425","0.8780650319829425","0.8660714285714286","0.8660714285714286","0.8660714285714286","","","","0.8484808102345416","0.8484808102345416","0.8484808102345416","0.8430170575692965","0.8430170575692965","0.8430170575692965","","","","0.8491471215351812","0.8491471215351812","0.8491471215351812","","","","","","","","","","0.8442164179104478","0.8442164179104478","0.8442164179104478","0.8659381663113006","0.8659381663113006","0.8659381663113006","","","","0.8640724946695096","0.8640724946695096","0.8640724946695096","","","","","",""
"36","0.8198294243070362","0.8198294243070362","0.8198294243070362","","","","0.8553438166311301","0.8553438166311301","0.8553438166311301","","","","","","","","","","","","","0.8558102345415778","0.8558102345415778","0.8558102345415778","","","","","","","","","","","","","","","","","","","0.8748667377398721","0.8748667377398721","0.8748667377398721","0.8703358208955223","0.8703358208955223","0.8703358208955223","","","","0.8383528784648188","0.8383528784648188","0.8383528784648188","0.8391524520255863","0.8391524520255863","0.8391524520255863","","","","0.8230277185501066","0.8230277185501066","0.8230277185501066","","","","","","","","","","0.8498134328358209","0.8498134328358209","0.8498134328358209","0.851679104477612","0.851679104477612","0.851679104477612","","","","0.8644722814498933","0.8644722814498933","0.8644722814498933","","","","","",""
"37","0.8011727078891258","0.8011727078891258","0.8011727078891258","","","","","","","","","","","","","","","","","","","0.8574093816631131","0.8574093816631131","0.8574093816631131","","","","","","","","","","","","","","","","","","","0.8753997867803839","0.8753997867803839","0.8753997867803839","0.8702025586353945","0.8702025586353945","0.8702025586353945","","","","0.8427505330490405","0.8427505330490405","0.8427505330490405","","","","","","","0.8615405117270788","0.8615405117270788","0.8615405117270788","","","","","","","","","","0.8470149253731343","0.8470149253731343","0.8470149253731343","0.8579424307036247","0.8579424307036247","0.8579424307036247","","","","0.8648720682302772","0.8648720682302772","0.8648720682302772","","","","","",""
"38","0.8060367803837953","0.8060367803837953","0.8060367803837953","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8769989339019191","0.8769989339019191","0.8769989339019191","","","","","","","0.823960554371002","0.823960554371002","0.823960554371002","","","","","","","0.8344882729211088","0.8344882729211088","0.8344882729211088","","","","","","","","","","0.8430170575692963","0.8430170575692963","0.8430170575692963","0.8627398720682302","0.8627398720682302","0.8627398720682302","","","","0.8655383795309168","0.8655383795309168","0.8655383795309168","","","","","",""
"39","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8699360341151386","0.8699360341151386","0.8699360341151386","","","","","","","","","","","","","","","","0.8134328358208955","0.8134328358208955","0.8134328358208955","","","","","","","","","","0.8402185501066098","0.8402185501066098","0.8402185501066098","0.7995735607675907","0.7995735607675907","0.7995735607675907","","","","0.8676705756929637","0.8676705756929637","0.8676705756929637","","","","","",""