"Step","13-x2ct-20250607_010214 - val_f1","13-x2ct-20250607_010214 - val_f1__MIN","13-x2ct-20250607_010214 - val_f1__MAX","30-x2ct-20250605_051616 - val_f1","30-x2ct-20250605_051616 - val_f1__MIN","30-x2ct-20250605_051616 - val_f1__MAX","29-x2ct-20250605_050310 - val_f1","29-x2ct-20250605_050310 - val_f1__MIN","29-x2ct-20250605_050310 - val_f1__MAX","28-x2ct-20250605_050152 - val_f1","28-x2ct-20250605_050152 - val_f1__MIN","28-x2ct-20250605_050152 - val_f1__MAX","26-x2ct-20250605_050026 - val_f1","26-x2ct-20250605_050026 - val_f1__MIN","26-x2ct-20250605_050026 - val_f1__MAX","27-x2ct-20250605_045920 - val_f1","27-x2ct-20250605_045920 - val_f1__MIN","27-x2ct-20250605_045920 - val_f1__MAX","25-x2ct-20250605_042726 - val_f1","25-x2ct-20250605_042726 - val_f1__MIN","25-x2ct-20250605_042726 - val_f1__MAX","24-x2ct-20250605_042150 - val_f1","24-x2ct-20250605_042150 - val_f1__MIN","24-x2ct-20250605_042150 - val_f1__MAX","23-x2ct-20250605_040620 - val_f1","23-x2ct-20250605_040620 - val_f1__MIN","23-x2ct-20250605_040620 - val_f1__MAX","22-x2ct-20250605_032711 - val_f1","22-x2ct-20250605_032711 - val_f1__MIN","22-x2ct-20250605_032711 - val_f1__MAX","21-x2ct-20250605_031244 - val_f1","21-x2ct-20250605_031244 - val_f1__MIN","21-x2ct-20250605_031244 - val_f1__MAX","20-x2ct-20250605_030844 - val_f1","20-x2ct-20250605_030844 - val_f1__MIN","20-x2ct-20250605_030844 - val_f1__MAX","19-x2ct-20250605_023333 - val_f1","19-x2ct-20250605_023333 - val_f1__MIN","19-x2ct-20250605_023333 - val_f1__MAX","18-x2ct-20250605_022611 - val_f1","18-x2ct-20250605_022611 - val_f1__MIN","18-x2ct-20250605_022611 - val_f1__MAX","16-x2ct-20250605_021715 - val_f1","16-x2ct-20250605_021715 - val_f1__MIN","16-x2ct-20250605_021715 - val_f1__MAX","17-x2ct-20250605_021715 - val_f1","17-x2ct-20250605_021715 - val_f1__MIN","17-x2ct-20250605_021715 - val_f1__MAX","15-x2ct-20250605_014356 - val_f1","15-x2ct-20250605_014356 - val_f1__MIN","15-x2ct-20250605_014356 - val_f1__MAX","14-x2ct-20250605_013513 - val_f1","14-x2ct-20250605_013513 - val_f1__MIN","14-x2ct-20250605_013513 - val_f1__MAX","12-x2ct-20250605_013414 - val_f1","12-x2ct-20250605_013414 - val_f1__MIN","12-x2ct-20250605_013414 - val_f1__MAX","11-x2ct-20250605_002211 - val_f1","11-x2ct-20250605_002211 - val_f1__MIN","11-x2ct-20250605_002211 - val_f1__MAX","10-x2ct-20250605_001405 - val_f1","10-x2ct-20250605_001405 - val_f1__MIN","10-x2ct-20250605_001405 - val_f1__MAX","9-x2ct-20250604_235138 - val_f1","9-x2ct-20250604_235138 - val_f1__MIN","9-x2ct-20250604_235138 - val_f1__MAX","8-x2ct-20250604_233322 - val_f1","8-x2ct-20250604_233322 - val_f1__MIN","8-x2ct-20250604_233322 - val_f1__MAX","7-x2ct-20250604_230121 - val_f1","7-x2ct-20250604_230121 - val_f1__MIN","7-x2ct-20250604_230121 - val_f1__MAX","6-x2ct-20250604_223606 - val_f1","6-x2ct-20250604_223606 - val_f1__MIN","6-x2ct-20250604_223606 - val_f1__MAX","5-x2ct-20250604_222605 - val_f1","5-x2ct-20250604_222605 - val_f1__MIN","5-x2ct-20250604_222605 - val_f1__MAX","3-x2ct-20250604_215732 - val_f1","3-x2ct-20250604_215732 - val_f1__MIN","3-x2ct-20250604_215732 - val_f1__MAX","4-x2ct-20250604_215658 - val_f1","4-x2ct-20250604_215658 - val_f1__MIN","4-x2ct-20250604_215658 - val_f1__MAX","2-x2ct-20250604_215106 - val_f1","2-x2ct-20250604_215106 - val_f1__MIN","2-x2ct-20250604_215106 - val_f1__MAX","1-x2ct-20250604_214206 - val_f1","1-x2ct-20250604_214206 - val_f1__MIN","1-x2ct-20250604_214206 - val_f1__MAX"
"21","0.6746987951807228","0.6746987951807228","0.6746987951807228","0.37209302325581395","0.37209302325581395","0.37209302325581395","0.7285714285714285","0.7285714285714285","0.7285714285714285","0.7244094488188977","0.7244094488188977","0.7244094488188977","0.7377049180327869","0.7377049180327869","0.7377049180327869","0.7285714285714285","0.7285714285714285","0.7285714285714285","0.734375","0.734375","0.734375","0.7218045112781954","0.7218045112781954","0.7218045112781954","0.8188976377952756","0.8188976377952756","0.8188976377952756","0.7258064516129032","0.7258064516129032","0.7258064516129032","0.7692307692307693","0.7692307692307693","0.7692307692307693","0.7301587301587301","0.7301587301587301","0.7301587301587301","0.7354838709677419","0.7354838709677419","0.7354838709677419","0.7323943661971831","0.7323943661971831","0.7323943661971831","0.72","0.72","0.72","0.7391304347826086","0.7391304347826086","0.7391304347826086","0.6900584795321637","0.6900584795321637","0.6900584795321637","0.7563025210084033","0.7563025210084033","0.7563025210084033","0.6846846846846847","0.6846846846846847","0.6846846846846847","0.7401574803149606","0.7401574803149606","0.7401574803149606","0.7022900763358778","0.7022900763358778","0.7022900763358778","0.6415094339622641","0.6415094339622641","0.6415094339622641","0.6538461538461539","0.6538461538461539","0.6538461538461539","0.7518796992481203","0.7518796992481203","0.7518796992481203","0.7017543859649122","0.7017543859649122","0.7017543859649122","0.717948717948718","0.717948717948718","0.717948717948718","0.6285714285714286","0.6285714285714286","0.6285714285714286","0.7317073170731707","0.7317073170731707","0.7317073170731707","0.7301587301587301","0.7301587301587301","0.7301587301587301","0.7076923076923077","0.7076923076923077","0.7076923076923077"
"22","0.1111111111111111","0.1111111111111111","0.1111111111111111","0.6542056074766355","0.6542056074766355","0.6542056074766355","0.5825242718446602","0.5825242718446602","0.5825242718446602","0.6833333333333333","0.6833333333333333","0.6833333333333333","0.7536231884057971","0.7536231884057971","0.7536231884057971","0.7121212121212122","0.7121212121212122","0.7121212121212122","0.4444444444444444","0.4444444444444444","0.4444444444444444","0.7407407407407407","0.7407407407407407","0.7407407407407407","0.746031746031746","0.746031746031746","0.746031746031746","0.6962962962962963","0.6962962962962963","0.6962962962962963","0.7377049180327869","0.7377049180327869","0.7377049180327869","0.7401574803149606","0.7401574803149606","0.7401574803149606","0.7272727272727273","0.7272727272727273","0.7272727272727273","0.7244094488188977","0.7244094488188977","0.7244094488188977","0.7286821705426356","0.7286821705426356","0.7286821705426356","0.7692307692307693","0.7692307692307693","0.7692307692307693","","","","0.7361111111111112","0.7361111111111112","0.7361111111111112","0.6666666666666666","0.6666666666666666","0.6666666666666666","0.7286821705426356","0.7286821705426356","0.7286821705426356","0.7299270072992701","0.7299270072992701","0.7299270072992701","0.7575757575757576","0.7575757575757576","0.7575757575757576","0.6918238993710691","0.6918238993710691","0.6918238993710691","0.7323943661971831","0.7323943661971831","0.7323943661971831","0.746031746031746","0.746031746031746","0.746031746031746","0.5918367346938775","0.5918367346938775","0.5918367346938775","0.7299270072992701","0.7299270072992701","0.7299270072992701","0.7575757575757576","0.7575757575757576","0.7575757575757576","0.717948717948718","0.717948717948718","0.717948717948718","0.6486486486486487","0.6486486486486487","0.6486486486486487"
"23","0.7301587301587301","0.7301587301587301","0.7301587301587301","0.7074829931972789","0.7074829931972789","0.7074829931972789","0.732824427480916","0.732824427480916","0.732824427480916","0.6890756302521008","0.6890756302521008","0.6890756302521008","0.6833333333333333","0.6833333333333333","0.6833333333333333","0.7412587412587412","0.7412587412587412","0.7412587412587412","0.7619047619047619","0.7619047619047619","0.7619047619047619","0.7424242424242424","0.7424242424242424","0.7424242424242424","0.6346153846153846","0.6346153846153846","0.6346153846153846","0.7288135593220338","0.7288135593220338","0.7288135593220338","0.7596899224806202","0.7596899224806202","0.7596899224806202","0.7301587301587301","0.7301587301587301","0.7301587301587301","0.7727272727272727","0.7727272727272727","0.7727272727272727","0.6776859504132231","0.6776859504132231","0.6776859504132231","0.7401574803149606","0.7401574803149606","0.7401574803149606","0.7819548872180451","0.7819548872180451","0.7819548872180451","","","","0.6703910614525139","0.6703910614525139","0.6703910614525139","0.7027027027027027","0.7027027027027027","0.7027027027027027","0.6929133858267716","0.6929133858267716","0.6929133858267716","0.6605504587155964","0.6605504587155964","0.6605504587155964","0.7258064516129032","0.7258064516129032","0.7258064516129032","0.732824427480916","0.732824427480916","0.732824427480916","0.7428571428571429","0.7428571428571429","0.7428571428571429","0.6942148760330579","0.6942148760330579","0.6942148760330579","0.7361111111111112","0.7361111111111112","0.7361111111111112","0.6984126984126984","0.6984126984126984","0.6984126984126984","0.6779661016949152","0.6779661016949152","0.6779661016949152","0.768","0.768","0.768","0.6542056074766355","0.6542056074766355","0.6542056074766355"
"24","0.7204968944099379","0.7204968944099379","0.7204968944099379","0.7361963190184049","0.7361963190184049","0.7361963190184049","0.7368421052631579","0.7368421052631579","0.7368421052631579","0.7121212121212122","0.7121212121212122","0.7121212121212122","0.6605504587155964","0.6605504587155964","0.6605504587155964","0.7205882352941176","0.7205882352941176","0.7205882352941176","0.5961538461538461","0.5961538461538461","0.5961538461538461","0.7338129496402878","0.7338129496402878","0.7338129496402878","0.75","0.75","0.75","0.75","0.75","0.75","0.765625","0.765625","0.765625","0.706766917293233","0.706766917293233","0.706766917293233","0.7692307692307693","0.7692307692307693","0.7692307692307693","0.7154471544715447","0.7154471544715447","0.7154471544715447","0.7538461538461538","0.7538461538461538","0.7538461538461538","0.7801418439716312","0.7801418439716312","0.7801418439716312","","","","0.7368421052631579","0.7368421052631579","0.7368421052631579","0.7192982456140351","0.7192982456140351","0.7192982456140351","0.6976744186046512","0.6976744186046512","0.6976744186046512","0.7083333333333334","0.7083333333333334","0.7083333333333334","0.736","0.736","0.736","0.75","0.75","0.75","","","","0.6984126984126984","0.6984126984126984","0.6984126984126984","0.6666666666666666","0.6666666666666666","0.6666666666666666","0.4888888888888889","0.4888888888888889","0.4888888888888889","0.6966292134831461","0.6966292134831461","0.6966292134831461","0.7317073170731707","0.7317073170731707","0.7317073170731707","0.7301587301587301","0.7301587301587301","0.7301587301587301"
"25","0.5742574257425742","0.5742574257425742","0.5742574257425742","0.6837606837606838","0.6837606837606838","0.6837606837606838","0.7407407407407407","0.7407407407407407","0.7407407407407407","0.7022900763358778","0.7022900763358778","0.7022900763358778","0.660377358490566","0.660377358490566","0.660377358490566","0.7205882352941176","0.7205882352941176","0.7205882352941176","0.7166666666666667","0.7166666666666667","0.7166666666666667","0.7301587301587301","0.7301587301587301","0.7301587301587301","0.54","0.54","0.54","0.752","0.752","0.752","0.734375","0.734375","0.734375","0.7014925373134329","0.7014925373134329","0.7014925373134329","0.7692307692307693","0.7692307692307693","0.7692307692307693","0.7538461538461538","0.7538461538461538","0.7538461538461538","0.7058823529411765","0.7058823529411765","0.7058823529411765","0.7571428571428571","0.7571428571428571","0.7571428571428571","","","","0.7205882352941176","0.7205882352941176","0.7205882352941176","0.6666666666666666","0.6666666666666666","0.6666666666666666","0.732824427480916","0.732824427480916","0.732824427480916","0.6835443037974683","0.6835443037974683","0.6835443037974683","0.7213114754098361","0.7213114754098361","0.7213114754098361","0.75","0.75","0.75","","","","0.6962962962962963","0.6962962962962963","0.6962962962962963","0.7480916030534351","0.7480916030534351","0.7480916030534351","0.7027027027027027","0.7027027027027027","0.7027027027027027","0.7552447552447552","0.7552447552447552","0.7552447552447552","0.7619047619047619","0.7619047619047619","0.7619047619047619","0.7394957983193278","0.7394957983193278","0.7394957983193278"
"26","0.7205882352941176","0.7205882352941176","0.7205882352941176","0.7107438016528925","0.7107438016528925","0.7107438016528925","0.75","0.75","0.75","0.6923076923076923","0.6923076923076923","0.6923076923076923","0.6728971962616822","0.6728971962616822","0.6728971962616822","","","","0.7058823529411765","0.7058823529411765","0.7058823529411765","0.7313432835820896","0.7313432835820896","0.7313432835820896","0.7671232876712328","0.7671232876712328","0.7671232876712328","0.7480916030534351","0.7480916030534351","0.7480916030534351","0.7377049180327869","0.7377049180327869","0.7377049180327869","0.7131782945736435","0.7131782945736435","0.7131782945736435","0.7575757575757576","0.7575757575757576","0.7575757575757576","0.6833333333333333","0.6833333333333333","0.6833333333333333","0.75","0.75","0.75","0.7605633802816901","0.7605633802816901","0.7605633802816901","","","","0.6890756302521008","0.6890756302521008","0.6890756302521008","0.6771653543307087","0.6771653543307087","0.6771653543307087","0.71875","0.71875","0.71875","0.7482014388489209","0.7482014388489209","0.7482014388489209","","","","0.7407407407407407","0.7407407407407407","0.7407407407407407","","","","0.6986301369863014","0.6986301369863014","0.6986301369863014","0.6111111111111112","0.6111111111111112","0.6111111111111112","0.6407766990291263","0.6407766990291263","0.6407766990291263","0.6837606837606838","0.6837606837606838","0.6837606837606838","0.7580645161290323","0.7580645161290323","0.7580645161290323","0.7401574803149606","0.7401574803149606","0.7401574803149606"
"27","0.7153284671532847","0.7153284671532847","0.7153284671532847","0.6890756302521008","0.6890756302521008","0.6890756302521008","0.6890756302521008","0.6890756302521008","0.6890756302521008","0.6923076923076923","0.6923076923076923","0.6923076923076923","0.6956521739130435","0.6956521739130435","0.6956521739130435","","","","0.7166666666666667","0.7166666666666667","0.7166666666666667","0.7575757575757576","0.7575757575757576","0.7575757575757576","0.7596899224806202","0.7596899224806202","0.7596899224806202","","","","0.752","0.752","0.752","0.7286821705426356","0.7286821705426356","0.7286821705426356","0.7714285714285715","0.7714285714285715","0.7714285714285715","","","","0.7258064516129032","0.7258064516129032","0.7258064516129032","0.7611940298507462","0.7611940298507462","0.7611940298507462","","","","0.7297297297297297","0.7297297297297297","0.7297297297297297","0.6788990825688074","0.6788990825688074","0.6788990825688074","0.732824427480916","0.732824427480916","0.732824427480916","0.6949152542372882","0.6949152542372882","0.6949152542372882","","","","0.7518796992481203","0.7518796992481203","0.7518796992481203","","","","0.6614173228346457","0.6614173228346457","0.6614173228346457","0.7377049180327869","0.7377049180327869","0.7377049180327869","0.5625","0.5625","0.5625","0.6956521739130435","0.6956521739130435","0.6956521739130435","0.7647058823529411","0.7647058823529411","0.7647058823529411","0.7441860465116279","0.7441860465116279","0.7441860465116279"
"28","0.7407407407407407","0.7407407407407407","0.7407407407407407","0.732824427480916","0.732824427480916","0.732824427480916","0.7230769230769231","0.7230769230769231","0.7230769230769231","0.6885245901639344","0.6885245901639344","0.6885245901639344","0.7096774193548387","0.7096774193548387","0.7096774193548387","","","","0.7","0.7","0.7","0.7401574803149606","0.7401574803149606","0.7401574803149606","0.765625","0.765625","0.765625","","","","0.7479674796747967","0.7479674796747967","0.7479674796747967","0.746031746031746","0.746031746031746","0.746031746031746","0.765625","0.765625","0.765625","","","","0.7445255474452555","0.7445255474452555","0.7445255474452555","0.7555555555555555","0.7555555555555555","0.7555555555555555","","","","0.7391304347826086","0.7391304347826086","0.7391304347826086","0.6833333333333333","0.6833333333333333","0.6833333333333333","0.7407407407407407","0.7407407407407407","0.7407407407407407","0.7131782945736435","0.7131782945736435","0.7131782945736435","","","","0.732824427480916","0.732824427480916","0.732824427480916","","","","0.6666666666666666","0.6666666666666666","0.6666666666666666","0.6782608695652174","0.6782608695652174","0.6782608695652174","0.7058823529411765","0.7058823529411765","0.7058823529411765","0.6274509803921569","0.6274509803921569","0.6274509803921569","0.7518796992481203","0.7518796992481203","0.7518796992481203","0.7049180327868853","0.7049180327868853","0.7049180327868853"
"29","0.676056338028169","0.676056338028169","0.676056338028169","","","","0.704","0.704","0.704","","","","0.7218045112781954","0.7218045112781954","0.7218045112781954","","","","","","","0.7552447552447552","0.7552447552447552","0.7552447552447552","0.752","0.752","0.752","","","","0.734375","0.734375","0.734375","0.706766917293233","0.706766917293233","0.706766917293233","0.7769784172661871","0.7769784172661871","0.7769784172661871","","","","0.7518796992481203","0.7518796992481203","0.7518796992481203","0.75177304964539","0.75177304964539","0.75177304964539","","","","0.7352941176470589","0.7352941176470589","0.7352941176470589","0.7107438016528925","0.7107438016528925","0.7107438016528925","0.7384615384615385","0.7384615384615385","0.7384615384615385","0.7096774193548387","0.7096774193548387","0.7096774193548387","","","","0.7352941176470589","0.7352941176470589","0.7352941176470589","","","","0.7284768211920529","0.7284768211920529","0.7284768211920529","0.6851851851851852","0.6851851851851852","0.6851851851851852","0.7107438016528925","0.7107438016528925","0.7107438016528925","0.7213114754098361","0.7213114754098361","0.7213114754098361","0.7518796992481203","0.7518796992481203","0.7518796992481203","","",""
"30","0.6597938144329897","0.6597938144329897","0.6597938144329897","","","","0.7131782945736435","0.7131782945736435","0.7131782945736435","","","","0.746268656716418","0.746268656716418","0.746268656716418","","","","","","","0.7142857142857143","0.7142857142857143","0.7142857142857143","0.7258064516129032","0.7258064516129032","0.7258064516129032","","","","0.7441860465116279","0.7441860465116279","0.7441860465116279","0.7286821705426356","0.7286821705426356","0.7286821705426356","0.7284768211920529","0.7284768211920529","0.7284768211920529","","","","0.7559055118110236","0.7559055118110236","0.7559055118110236","0.7464788732394366","0.7464788732394366","0.7464788732394366","","","","0.7391304347826086","0.7391304347826086","0.7391304347826086","0.72","0.72","0.72","0.7164179104477612","0.7164179104477612","0.7164179104477612","0.71875","0.71875","0.71875","","","","0.7299270072992701","0.7299270072992701","0.7299270072992701","","","","0.6935483870967742","0.6935483870967742","0.6935483870967742","0.6846846846846847","0.6846846846846847","0.6846846846846847","0.72","0.72","0.72","0.72","0.72","0.72","0.7419354838709677","0.7419354838709677","0.7419354838709677","","",""
"31","0.6590909090909091","0.6590909090909091","0.6590909090909091","","","","0.7175572519083969","0.7175572519083969","0.7175572519083969","","","","0.7482014388489209","0.7482014388489209","0.7482014388489209","","","","","","","0.7301587301587301","0.7301587301587301","0.7301587301587301","0.7213114754098361","0.7213114754098361","0.7213114754098361","","","","","","","0.734375","0.734375","0.734375","0.7638888888888888","0.7638888888888888","0.7638888888888888","","","","0.7538461538461538","0.7538461538461538","0.7538461538461538","0.7794117647058824","0.7794117647058824","0.7794117647058824","","","","0.7391304347826086","0.7391304347826086","0.7391304347826086","0.7","0.7","0.7","0.72","0.72","0.72","0.6923076923076923","0.6923076923076923","0.6923076923076923","","","","0.7555555555555555","0.7555555555555555","0.7555555555555555","","","","0.7083333333333334","0.7083333333333334","0.7083333333333334","0.7596899224806202","0.7596899224806202","0.7596899224806202","0.7142857142857143","0.7142857142857143","0.7142857142857143","0.7131782945736435","0.7131782945736435","0.7131782945736435","0.732824427480916","0.732824427480916","0.732824427480916","","",""
"32","0.6962025316455697","0.6962025316455697","0.6962025316455697","","","","0.7086614173228346","0.7086614173228346","0.7086614173228346","","","","0.7596899224806202","0.7596899224806202","0.7596899224806202","","","","","","","0.7123287671232876","0.7123287671232876","0.7123287671232876","","","","","","","","","","","","","0.7611940298507462","0.7611940298507462","0.7611940298507462","","","","0.725925925925926","0.725925925925926","0.725925925925926","0.7692307692307693","0.7692307692307693","0.7692307692307693","","","","0.6923076923076923","0.6923076923076923","0.6923076923076923","0.6779661016949152","0.6779661016949152","0.6779661016949152","","","","0.6346153846153846","0.6346153846153846","0.6346153846153846","","","","0.75","0.75","0.75","","","","0.2682926829268293","0.2682926829268293","0.2682926829268293","0.7647058823529411","0.7647058823529411","0.7647058823529411","","","","0.7086614173228346","0.7086614173228346","0.7086614173228346","","","","","",""
"33","0.6616541353383458","0.6616541353383458","0.6616541353383458","","","","0.6991869918699187","0.6991869918699187","0.6991869918699187","","","","0.7555555555555555","0.7555555555555555","0.7555555555555555","","","","","","","0.7218045112781954","0.7218045112781954","0.7218045112781954","","","","","","","","","","","","","0.7518796992481203","0.7518796992481203","0.7518796992481203","","","","0.7441860465116279","0.7441860465116279","0.7441860465116279","0.7361111111111112","0.7361111111111112","0.7361111111111112","","","","0.7482014388489209","0.7482014388489209","0.7482014388489209","0.6495726495726496","0.6495726495726496","0.6495726495726496","","","","0.734375","0.734375","0.734375","","","","0.7480916030534351","0.7480916030534351","0.7480916030534351","","","","0.6991869918699187","0.6991869918699187","0.6991869918699187","0.5434782608695652","0.5434782608695652","0.5434782608695652","","","","0.7096774193548387","0.7096774193548387","0.7096774193548387","","","","","",""
"34","0.6875","0.6875","0.6875","","","","0.7218045112781954","0.7218045112781954","0.7218045112781954","","","","","","","","","","","","","0.7142857142857143","0.7142857142857143","0.7142857142857143","","","","","","","","","","","","","","","","","","","0.7301587301587301","0.7301587301587301","0.7301587301587301","0.7591240875912408","0.7591240875912408","0.7591240875912408","","","","0.7164179104477612","0.7164179104477612","0.7164179104477612","0.6779661016949152","0.6779661016949152","0.6779661016949152","","","","0.7521367521367521","0.7521367521367521","0.7521367521367521","","","","","","","","","","0.6967741935483871","0.6967741935483871","0.6967741935483871","0.7213114754098361","0.7213114754098361","0.7213114754098361","","","","0.6929133858267716","0.6929133858267716","0.6929133858267716","","","","","",""
"35","0.7194244604316546","0.7194244604316546","0.7194244604316546","","","","0.7175572519083969","0.7175572519083969","0.7175572519083969","","","","","","","","","","","","","0.7153284671532847","0.7153284671532847","0.7153284671532847","","","","","","","","","","","","","","","","","","","0.765625","0.765625","0.765625","0.7647058823529411","0.7647058823529411","0.7647058823529411","","","","0.7175572519083969","0.7175572519083969","0.7175572519083969","0.6875","0.6875","0.6875","","","","0.704225352112676","0.704225352112676","0.704225352112676","","","","","","","","","","0.5660377358490566","0.5660377358490566","0.5660377358490566","0.7571428571428571","0.7571428571428571","0.7571428571428571","","","","0.703125","0.703125","0.703125","","","","","",""
"36","0.704225352112676","0.704225352112676","0.704225352112676","","","","0.7230769230769231","0.7230769230769231","0.7230769230769231","","","","","","","","","","","","","0.7153284671532847","0.7153284671532847","0.7153284671532847","","","","","","","","","","","","","","","","","","","0.7538461538461538","0.7538461538461538","0.7538461538461538","0.7716535433070866","0.7716535433070866","0.7716535433070866","","","","0.7164179104477612","0.7164179104477612","0.7164179104477612","0.6929133858267716","0.6929133858267716","0.6929133858267716","","","","0.5208333333333334","0.5208333333333334","0.5208333333333334","","","","","","","","","","0.7092198581560284","0.7092198581560284","0.7092198581560284","0.5473684210526316","0.5473684210526316","0.5473684210526316","","","","0.7424242424242424","0.7424242424242424","0.7424242424242424","","","","","",""
"37","0.6986301369863014","0.6986301369863014","0.6986301369863014","","","","","","","","","","","","","","","","","","","0.7313432835820896","0.7313432835820896","0.7313432835820896","","","","","","","","","","","","","","","","","","","0.7575757575757576","0.7575757575757576","0.7575757575757576","0.7737226277372263","0.7737226277372263","0.7737226277372263","","","","0.6870229007633588","0.6870229007633588","0.6870229007633588","","","","","","","0.6909090909090909","0.6909090909090909","0.6909090909090909","","","","","","","","","","0.7164179104477612","0.7164179104477612","0.7164179104477612","0.6542056074766355","0.6542056074766355","0.6542056074766355","","","","0.7518796992481203","0.7518796992481203","0.7518796992481203","","","","","",""
"38","0.6713286713286714","0.6713286713286714","0.6713286713286714","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7424242424242424","0.7424242424242424","0.7424242424242424","","","","","","","0.7285714285714285","0.7285714285714285","0.7285714285714285","","","","","","","0.6611570247933884","0.6611570247933884","0.6611570247933884","","","","","","","","","","0.6929133858267716","0.6929133858267716","0.6929133858267716","0.7681159420289855","0.7681159420289855","0.7681159420289855","","","","0.7246376811594203","0.7246376811594203","0.7246376811594203","","","","","",""
"39","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7375886524822695","0.7375886524822695","0.7375886524822695","","","","","","","","","","","","","","","","0.7","0.7","0.7","","","","","","","","","","0.7313432835820896","0.7313432835820896","0.7313432835820896","0.7008547008547008","0.7008547008547008","0.7008547008547008","","","","0.7246376811594203","0.7246376811594203","0.7246376811594203","","","","","",""